Ț,S_latitude,S_Longtitude,T_Latitude,T_Longtitude
G,36.43589943,127.3867977,36.43417243,127.3887271
Y,36.43417243,127.3887271,36.43618074,127.3916385
G,36.43618074,127.3916385,36.43417243,127.3887271
G,36.43589943,127.3867977,36.43795093,127.385662
Y,36.43795093,127.385662,36.43589943,127.3867977
G,36.44321003,127.3839777,36.44527843,127.3838739
G,36.44527843,127.3838739,36.44784462,127.3842772
G,36.44784462,127.3842772,36.4603319,127.3885067
G,36.44527843,127.3838739,36.44321003,127.3839777
G,36.44784462,127.3842772,36.44527843,127.3838739
G,36.4603319,127.3885067,36.44784462,127.3842772
G,36.4603319,127.3885067,36.47210259,127.387906
G,36.47210259,127.387906,36.4603319,127.3885067
G,36.47210259,127.387906,36.47416453,127.3772758
G,36.47416453,127.3772758,36.47509993,127.3644267
G,36.47416453,127.3772758,36.47210259,127.387906
G,36.47509993,127.3644267,36.47416453,127.3772758
G,36.29614715,127.3202141,36.29541588,127.3171188
G,36.29541588,127.3171188,36.29614715,127.3202141
Y,36.29773209,127.3202394,36.29614715,127.3202141
G,36.29614715,127.3202141,36.29773209,127.3202394
Y,36.29773209,127.3202394,36.2971458,127.3166018
Y,36.2971458,127.3166018,36.29773209,127.3202394
Y,36.29984674,127.3201079,36.29773209,127.3202394
Y,36.29773209,127.3202394,36.29984674,127.3201079
G,36.29954381,127.3178963,36.29932537,127.315944
G,36.29932537,127.315944,36.29954381,127.3178963
G,36.29932537,127.315944,36.30245296,127.315448
G,36.30245296,127.315448,36.29932537,127.315944
G,36.29984674,127.3201079,36.29954381,127.3178963
G,36.29954381,127.3178963,36.29984674,127.3201079
G,36.30334484,127.3169162,36.30245296,127.315448
G,36.30245296,127.315448,36.30334484,127.3169162
G,36.30364896,127.3181578,36.30334484,127.3169162
G,36.30334484,127.3169162,36.30364896,127.3181578
G,36.30426284,127.320621,36.30364896,127.3181578
Y,36.30364896,127.3181578,36.30426284,127.320621
G,36.30364896,127.3181578,36.30544537,127.3173358
G,36.30544537,127.3173358,36.30364896,127.3181578
Y,36.30426284,127.320621,36.3094369,127.318283
R,36.3094369,127.318283,36.30426284,127.320621
Y,36.3094369,127.318283,36.31135652,127.3263191
G,36.31135652,127.3263191,36.3094369,127.318283
G,36.31177621,127.3171787,36.3094369,127.318283
Y,36.3094369,127.318283,36.31177621,127.3171787
G,36.31177621,127.3171787,36.31394631,127.3160172
Y,36.31394631,127.3160172,36.31177621,127.3171787
G,36.31188974,127.3198391,36.31179424,127.3177235
G,36.31179424,127.3177235,36.31188974,127.3198391
G,36.31188974,127.3198391,36.31323209,127.3199492
G,36.31323209,127.3199492,36.31188974,127.3198391
G,36.31208231,127.3212678,36.3124284,127.3212709
G,36.3124284,127.3212709,36.31208231,127.3212678
G,36.31323318,127.3205384,36.3124284,127.3212709
G,36.3124284,127.3212709,36.31323318,127.3205384
G,36.3124284,127.3212709,36.31323456,127.3212969
G,36.31323456,127.3212969,36.3124284,127.3212709
G,36.31323209,127.3199492,36.31323318,127.3205384
G,36.31323318,127.3205384,36.31323209,127.3199492
G,36.31323209,127.3199492,36.31455771,127.319967
G,36.31455771,127.319967,36.31323209,127.3199492
G,36.31323318,127.3205384,36.31323456,127.3212969
G,36.31323456,127.3212969,36.31323318,127.3205384
G,36.31323318,127.3205384,36.31455706,127.3205673
G,36.31455706,127.3205673,36.31323318,127.3205384
G,36.31323456,127.3212969,36.31455618,127.3213418
G,36.31455618,127.3213418,36.31323456,127.3212969
G,36.31394631,127.3160172,36.31474015,127.3154324
G,36.31474015,127.3154324,36.31394631,127.3160172
G,36.31394631,127.3160172,36.31483696,127.3157446
Y,36.31483696,127.3157446,36.31394631,127.3160172
G,36.31455474,127.3226366,36.31455315,127.3240494
G,36.31455315,127.3240494,36.31455474,127.3226366
G,36.31455618,127.3213418,36.31455474,127.3226366
G,36.31455474,127.3226366,36.31455618,127.3213418
G,36.31573668,127.3226213,36.31455474,127.3226366
G,36.31455474,127.3226366,36.31573668,127.3226213
G,36.31455706,127.3205673,36.31455618,127.3213418
G,36.31455618,127.3213418,36.31455706,127.3205673
G,36.31455618,127.3213418,36.31574184,127.321382
G,36.31574184,127.321382,36.31455618,127.3213418
G,36.31455771,127.319967,36.31455706,127.3205673
G,36.31455706,127.3205673,36.31455771,127.319967
G,36.31455771,127.319967,36.3157389,127.319983
G,36.3157389,127.319983,36.31455771,127.319967
G,36.31474015,127.3154324,36.31483696,127.3157446
G,36.31483696,127.3157446,36.31474015,127.3154324
G,36.31474015,127.3154324,36.31770771,127.3145929
G,36.31770771,127.3145929,36.31474015,127.3154324
G,36.31543724,127.3172363,36.31483696,127.3157446
G,36.31483696,127.3157446,36.31543724,127.3172363
Y,36.31483696,127.3157446,36.31770771,127.3145929
Y,36.31770771,127.3145929,36.31483696,127.3157446
G,36.3165469,127.3199938,36.31543724,127.3172363
G,36.31543724,127.3172363,36.3165469,127.3199938
G,36.31574184,127.321382,36.31573668,127.3226213
G,36.31573668,127.3226213,36.31574184,127.321382
G,36.3157389,127.319983,36.31574184,127.321382
G,36.31574184,127.321382,36.3157389,127.319983
G,36.3157389,127.319983,36.3165469,127.3199938
G,36.3165469,127.3199938,36.3157389,127.319983
G,36.3165469,127.3199938,36.31657274,127.3237482
G,36.31657274,127.3237482,36.3165469,127.3199938
G,36.3165469,127.3199938,36.31867206,127.3199448
G,36.31867206,127.3199448,36.3165469,127.3199938
Y,36.31770771,127.3145929,36.31882856,127.3141699
G,36.31882856,127.3141699,36.31770771,127.3145929
G,36.33063021,127.3117374,36.31882856,127.3141699
Y,36.31882856,127.3141699,36.33063021,127.3117374
G,36.33162996,127.3117874,36.33063021,127.3117374
G,36.33063021,127.3117374,36.33162996,127.3117874
G,36.33162996,127.3117874,36.33260699,127.3074093
G,36.33260699,127.3074093,36.33162996,127.3117874
G,36.33746606,127.3148228,36.33162996,127.3117874
G,36.33162996,127.3117874,36.33746606,127.3148228
G,36.33832178,127.3158681,36.33746606,127.3148228
G,36.33746606,127.3148228,36.33832178,127.3158681
G,36.33899393,127.3166373,36.3387644,127.3161901
G,36.3387644,127.3161901,36.33899393,127.3166373
G,36.34716974,127.3324301,36.34708974,127.3313601
G,36.34708974,127.3313601,36.34716974,127.3324301
G,36.34856056,127.3323853,36.34716974,127.3324301
G,36.34716974,127.3324301,36.34856056,127.3323853
G,36.34850928,127.3343158,36.34847681,127.3355383
Y,36.34847681,127.3355383,36.34850928,127.3343158
R,36.34848693,127.3400491,36.35017646,127.3398371
G,36.35017646,127.3398371,36.34848693,127.3400491
Y,36.34853256,127.333439,36.34850928,127.3343158
G,36.34850928,127.3343158,36.34853256,127.333439
Y,36.34850928,127.3343158,36.34997628,127.3342614
G,36.34997628,127.3342614,36.34850928,127.3343158
G,36.34853256,127.333439,36.34856056,127.3323853
Y,36.34856056,127.3323853,36.34853256,127.333439
G,36.34853256,127.333439,36.35006709,127.3336858
G,36.35006709,127.3336858,36.34853256,127.333439
G,36.34853543,127.3281888,36.34940728,127.3290304
G,36.34940728,127.3290304,36.34853543,127.3281888
G,36.34906471,127.3326109,36.34856056,127.3323853
Y,36.34856056,127.3323853,36.34906471,127.3326109
G,36.35049824,127.3376706,36.34864615,127.3391154
Y,36.34864615,127.3391154,36.35049824,127.3376706
G,36.34957793,127.331141,36.34906471,127.3326109
G,36.34906471,127.3326109,36.34957793,127.331141
G,36.34906471,127.3326109,36.34972134,127.3328846
G,36.34972134,127.3328846,36.34906471,127.3326109
G,36.34940728,127.3290304,36.34957793,127.331141
G,36.34957793,127.331141,36.34940728,127.3290304
G,36.34940728,127.3290304,36.35019162,127.3293832
G,36.35019162,127.3293832,36.34940728,127.3290304
G,36.35019162,127.3293832,36.34957793,127.331141
G,36.34957793,127.331141,36.35019162,127.3293832
G,36.34957793,127.331141,36.35021534,127.3314231
G,36.35021534,127.3314231,36.34957793,127.331141
G,36.34972134,127.3328846,36.35016437,127.3330693
G,36.35016437,127.3330693,36.34972134,127.3328846
G,36.35021534,127.3314231,36.34972134,127.3328846
G,36.34972134,127.3328846,36.35021534,127.3314231
G,36.35006709,127.3336858,36.34997628,127.3342614
G,36.34997628,127.3342614,36.35006709,127.3336858
G,36.34997628,127.3342614,36.3510459,127.3342216
G,36.3510459,127.3342216,36.34997628,127.3342614
G,36.35016437,127.3330693,36.35006709,127.3336858
G,36.35006709,127.3336858,36.35016437,127.3330693
G,36.35016437,127.3330693,36.35044878,127.3331878
G,36.35044878,127.3331878,36.35016437,127.3330693
G,36.35049824,127.3376706,36.35017646,127.3398371
Y,36.35017646,127.3398371,36.35049824,127.3376706
R,36.35017646,127.3398371,36.35286021,127.3409666
Y,36.35286021,127.3409666,36.35017646,127.3398371
G,36.35019162,127.3293832,36.35081065,127.3296617
G,36.35081065,127.3296617,36.35019162,127.3293832
G,36.35081065,127.3296617,36.35021534,127.3314231
G,36.35021534,127.3314231,36.35081065,127.3296617
G,36.35021534,127.3314231,36.35085343,127.3317054
G,36.35085343,127.3317054,36.35021534,127.3314231
G,36.35085343,127.3317054,36.35044878,127.3331878
G,36.35044878,127.3331878,36.35085343,127.3317054
G,36.35044878,127.3331878,36.35122906,127.3335131
G,36.35122906,127.3335131,36.35044878,127.3331878
Y,36.35086349,127.3349907,36.35049824,127.3376706
G,36.35049824,127.3376706,36.35086349,127.3349907
G,36.35049824,127.3376706,36.35223865,127.3382891
G,36.35223865,127.3382891,36.35049824,127.3376706
G,36.35081065,127.3296617,36.35134562,127.3299024
G,36.35134562,127.3299024,36.35081065,127.3296617
G,36.35134562,127.3299024,36.35085343,127.3317054
G,36.35085343,127.3317054,36.35134562,127.3299024
Y,36.35085343,127.3317054,36.35160981,127.3320401
G,36.35160981,127.3320401,36.35085343,127.3317054
G,36.3510459,127.3342216,36.35086349,127.3349907
Y,36.35086349,127.3349907,36.3510459,127.3342216
Y,36.35086349,127.3349907,36.35183537,127.3354132
G,36.35183537,127.3354132,36.35086349,127.3349907
G,36.35122906,127.3335131,36.3510459,127.3342216
Y,36.3510459,127.3342216,36.35122906,127.3335131
G,36.35122303,127.2978884,36.35302343,127.2996818
Y,36.35302343,127.2996818,36.35122303,127.2978884
G,36.3514269,127.3327478,36.35122906,127.3335131
Y,36.35122906,127.3335131,36.3514269,127.3327478
G,36.35122906,127.3335131,36.35224718,127.3339375
G,36.35224718,127.3339375,36.35122906,127.3335131
G,36.35134562,127.3299024,36.35207765,127.3302317
G,36.35207765,127.3302317,36.35134562,127.3299024
G,36.35160981,127.3320401,36.3514269,127.3327478
Y,36.3514269,127.3327478,36.35160981,127.3320401
G,36.3514269,127.3327478,36.35245915,127.3331986
Y,36.35245915,127.3331986,36.3514269,127.3327478
G,36.35180543,127.3312833,36.35160981,127.3320401
G,36.35160981,127.3320401,36.35180543,127.3312833
G,36.35160981,127.3320401,36.35265806,127.3325039
Y,36.35265806,127.3325039,36.35160981,127.3320401
G,36.35207765,127.3302317,36.35180543,127.3312833
G,36.35180543,127.3312833,36.35207765,127.3302317
G,36.35180543,127.3312833,36.35284128,127.33174
G,36.35284128,127.33174,36.35180543,127.3312833
G,36.35183537,127.3354132,36.35204943,127.3346546
G,36.35204943,127.3346546,36.35183537,127.3354132
G,36.35183537,127.3354132,36.35289878,127.3358595
G,36.35289878,127.3358595,36.35183537,127.3354132
R,36.35317618,127.3488902,36.3518674,127.348109
R,36.3518674,127.348109,36.35317618,127.3488902
G,36.35188465,127.3395885,36.35223865,127.3382891
G,36.35223865,127.3382891,36.35188465,127.3395885
G,36.35277474,127.3478368,36.35203759,127.3476076
Y,36.35203759,127.3476076,36.35277474,127.3478368
G,36.35204943,127.3346546,36.35224718,127.3339375
G,36.35224718,127.3339375,36.35204943,127.3346546
G,36.35204943,127.3346546,36.35310831,127.3351078
G,36.35310831,127.3351078,36.35204943,127.3346546
Y,36.35206878,127.3244601,36.3536719,127.3300849
G,36.3536719,127.3300849,36.35206878,127.3244601
G,36.35238065,127.3291102,36.35207765,127.3302317
G,36.35207765,127.3302317,36.35238065,127.3291102
G,36.35207765,127.3302317,36.35309499,127.330688
G,36.35309499,127.330688,36.35207765,127.3302317
G,36.3522194,127.2905149,36.36005018,127.2934515
G,36.36005018,127.2934515,36.3522194,127.2905149
Y,36.35223865,127.3382891,36.35289878,127.3358595
G,36.35289878,127.3358595,36.35223865,127.3382891
G,36.35223865,127.3382891,36.35344556,127.3386839
Y,36.35344556,127.3386839,36.35223865,127.3382891
G,36.35245915,127.3331986,36.35224718,127.3339375
G,36.35224718,127.3339375,36.35245915,127.3331986
G,36.35224718,127.3339375,36.35330787,127.3343797
G,36.35330787,127.3343797,36.35224718,127.3339375
Y,36.35333937,127.329816,36.35238065,127.3291102
G,36.35238065,127.3291102,36.35333937,127.329816
G,36.35318806,127.3463108,36.35241849,127.3460857
R,36.35241849,127.3460857,36.35318806,127.3463108
G,36.35265806,127.3325039,36.35245915,127.3331986
G,36.35245915,127.3331986,36.35265806,127.3325039
G,36.35245915,127.3331986,36.35351256,127.3336588
G,36.35351256,127.3336588,36.35245915,127.3331986
G,36.35284128,127.33174,36.35265806,127.3325039
G,36.35265806,127.3325039,36.35284128,127.33174
G,36.35265806,127.3325039,36.35371087,127.3329698
G,36.35371087,127.3329698,36.35265806,127.3325039
G,36.35318806,127.3463108,36.35277474,127.3478368
G,36.35277474,127.3478368,36.35318806,127.3463108
G,36.35322981,127.3479246,36.35277474,127.3478368
G,36.35277474,127.3478368,36.35322981,127.3479246
G,36.35309499,127.330688,36.35284128,127.33174
G,36.35284128,127.33174,36.35309499,127.330688
G,36.35284128,127.33174,36.35391499,127.3322134
G,36.35391499,127.3322134,36.35284128,127.33174
G,36.35344556,127.3386839,36.35286021,127.3409666
G,36.35286021,127.3409666,36.35344556,127.3386839
R,36.35286021,127.3409666,36.35379274,127.3415298
R,36.35379274,127.3415298,36.35286021,127.3409666
G,36.35310831,127.3351078,36.35289878,127.3358595
G,36.35289878,127.3358595,36.35310831,127.3351078
G,36.35289878,127.3358595,36.35409412,127.3363325
G,36.35409412,127.3363325,36.35289878,127.3358595
G,36.35368615,127.3444843,36.3529384,127.3441577
R,36.3529384,127.3441577,36.35368615,127.3444843
G,36.35302343,127.2996818,36.35468631,127.3011677
Y,36.35468631,127.3011677,36.35302343,127.2996818
G,36.35302343,127.2996818,36.35587353,127.300195
G,36.35587353,127.300195,36.35302343,127.2996818
G,36.35333937,127.329816,36.35309499,127.330688
G,36.35309499,127.330688,36.35333937,127.329816
G,36.35309499,127.330688,36.35420799,127.3311871
G,36.35420799,127.3311871,36.35309499,127.330688
G,36.35330787,127.3343797,36.35310831,127.3351078
G,36.35310831,127.3351078,36.35330787,127.3343797
G,36.35429378,127.3356095,36.35310831,127.3351078
G,36.35310831,127.3351078,36.35429378,127.3356095
Y,36.35322981,127.3479246,36.35317618,127.3488902
G,36.35317618,127.3488902,36.35322981,127.3479246
Y,36.35425609,127.3498045,36.35317618,127.3488902
R,36.35317618,127.3488902,36.35425609,127.3498045
G,36.35368615,127.3444843,36.35318806,127.3463108
Y,36.35318806,127.3463108,36.35368615,127.3444843
G,36.35385549,127.3464588,36.35318806,127.3463108
Y,36.35318806,127.3463108,36.35385549,127.3464588
G,36.35503953,127.3440391,36.35318821,127.3432542
R,36.35318821,127.3432542,36.35503953,127.3440391
G,36.35356421,127.3479974,36.35322981,127.3479246
G,36.35322981,127.3479246,36.35356421,127.3479974
G,36.35351256,127.3336588,36.35330787,127.3343797
G,36.35330787,127.3343797,36.35351256,127.3336588
G,36.35330787,127.3343797,36.35449553,127.3348749
G,36.35449553,127.3348749,36.35330787,127.3343797
G,36.3536719,127.3300849,36.35333937,127.329816
G,36.35333937,127.329816,36.3536719,127.3300849
R,36.35516665,127.3431352,36.35341884,127.3423738
R,36.35341884,127.3423738,36.35516665,127.3431352
G,36.35409412,127.3363325,36.35344556,127.3386839
G,36.35344556,127.3386839,36.35409412,127.3363325
Y,36.35344556,127.3386839,36.35447049,127.3390492
G,36.35447049,127.3390492,36.35344556,127.3386839
G,36.35351256,127.3336588,36.35371087,127.3329698
G,36.35371087,127.3329698,36.35351256,127.3336588
G,36.35351256,127.3336588,36.35469031,127.3341733
G,36.35469031,127.3341733,36.35351256,127.3336588
Y,36.35385549,127.3464588,36.35356421,127.3479974
G,36.35356421,127.3479974,36.35385549,127.3464588
G,36.35449968,127.3481755,36.35356421,127.3479974
G,36.35356421,127.3479974,36.35449968,127.3481755
G,36.35437112,127.3305132,36.3536719,127.3300849
Y,36.3536719,127.3300849,36.35437112,127.3305132
G,36.35423777,127.3447255,36.35368615,127.3444843
G,36.35368615,127.3444843,36.35423777,127.3447255
G,36.35391499,127.3322134,36.35371087,127.3329698
G,36.35371087,127.3329698,36.35391499,127.3322134
G,36.35371087,127.3329698,36.3548799,127.3334872
G,36.3548799,127.3334872,36.35371087,127.3329698
G,36.35371499,127.3024589,36.35468631,127.3011677
G,36.35468631,127.3011677,36.35371499,127.3024589
R,36.35379274,127.3415298,36.35533537,127.3419576
Y,36.35533537,127.3419576,36.35379274,127.3415298
G,36.35423777,127.3447255,36.35385549,127.3464588
G,36.35385549,127.3464588,36.35423777,127.3447255
G,36.3546834,127.3466427,36.35385549,127.3464588
R,36.35385549,127.3464588,36.3546834,127.3466427
G,36.35420799,127.3311871,36.35391499,127.3322134
G,36.35391499,127.3322134,36.35420799,127.3311871
G,36.35391499,127.3322134,36.35508693,127.3327302
G,36.35508693,127.3327302,36.35391499,127.3322134
Y,36.35407896,127.3404646,36.3554534,127.3410409
G,36.3554534,127.3410409,36.35407896,127.3404646
G,36.35409412,127.3363325,36.35429378,127.3356095
G,36.35429378,127.3356095,36.35409412,127.3363325
R,36.35508912,127.3366826,36.35409412,127.3363325
G,36.35409412,127.3363325,36.35508912,127.3366826
G,36.35420799,127.3311871,36.35432981,127.3307684
G,36.35432981,127.3307684,36.35420799,127.3311871
R,36.3549029,127.3450117,36.35423777,127.3447255
R,36.35423777,127.3447255,36.3549029,127.3450117
Y,36.35425609,127.3498045,36.35428374,127.3496281
Y,36.35428374,127.3496281,36.35425609,127.3498045
G,36.35425609,127.3498045,36.35596174,127.3520845
R,36.35596174,127.3520845,36.35425609,127.3498045
Y,36.35428374,127.3496281,36.35437596,127.3490408
R,36.35437596,127.3490408,36.35428374,127.3496281
G,36.35463081,127.3498133,36.35428374,127.3496281
Y,36.35428374,127.3496281,36.35463081,127.3498133
G,36.35429378,127.3356095,36.35449553,127.3348749
G,36.35449553,127.3348749,36.35429378,127.3356095
G,36.35525415,127.3360355,36.35429378,127.3356095
G,36.35429378,127.3356095,36.35525415,127.3360355
G,36.35432981,127.3307684,36.35437112,127.3305132
G,36.35437112,127.3305132,36.35432981,127.3307684
G,36.35432981,127.3307684,36.35531731,127.3319089
G,36.35531731,127.3319089,36.35432981,127.3307684
G,36.35652124,127.3313132,36.35437112,127.3305132
R,36.35437112,127.3305132,36.35652124,127.3313132
G,36.35437596,127.3490408,36.35449968,127.3481755
Y,36.35449968,127.3481755,36.35437596,127.3490408
R,36.35437596,127.3490408,36.35471203,127.3491062
G,36.35471203,127.3491062,36.35437596,127.3490408
Y,36.35447049,127.3390492,36.35561031,127.3394623
